device_age_days,utility_sms_count,battery_deaths_weekly,saved_contacts_ratio,financial_apps_count,average_monthly_balance,lifetime_emi_bounces,loan_default_status
136,19,1,0.6612,4,8869.88,0,0
101,23,4,0.1834,3,19217.68,1,0
1086,0,1,0.1567,2,16683.92,0,0
68,28,4,0.4153,1,14689.8,1,1
408,31,2,0.4419,2,157103.82,1,0
78,0,0,0.291,4,77252.53,0,0
297,38,1,0.3309,4,17113.0,0,0
244,27,3,0.171,2,11023.67,1,0
91,28,1,0.248,2,51042.11,2,0
500,23,1,0.2597,4,55679.39,0,0
127,28,2,0.487,2,9901.15,0,0
79,0,5,0.4266,2,9337.12,0,1
539,15,1,0.0655,4,2746.69,0,0
245,0,0,0.1667,3,12661.17,1,0
173,36,1,0.1875,1,11332.38,0,0
562,29,1,0.4931,2,28307.92,0,0
122,20,0,0.4135,2,76411.94,0,0
60,21,0,0.3559,1,38303.64,1,0
740,0,1,0.2021,4,30847.12,0,0
988,0,1,0.4141,3,6627.82,2,0
291,19,2,0.2825,1,5342.74,0,0
288,0,0,0.2838,1,21353.24,0,1
584,16,1,0.3326,3,17481.72,1,0
691,0,1,0.1715,3,20164.88,0,0
135,23,0,0.2195,4,2673.18,3,1
255,29,0,0.2418,1,2654.57,0,0
386,21,0,0.2345,3,4661.34,3,0
561,37,0,0.4436,5,20340.39,1,0
521,17,0,0.1477,0,8591.67,0,0
464,0,3,0.4332,3,53971.38,1,0
689,25,0,0.7047,2,2524.25,0,0
307,28,1,0.2178,3,2565.02,2,0
856,0,2,0.106,3,6507.51,0,0
206,25,3,0.1662,2,4348.33,0,1
527,26,0,0.3428,1,3149.96,1,0
231,22,1,0.1908,4,9149.74,1,0
294,21,1,0.1517,4,9535.39,0,0
330,26,0,0.1175,8,1818.65,0,1
220,0,2,0.633,4,4041.94,1,0
710,0,0,0.3188,7,19465.71,0,0
240,0,1,0.4824,6,5932.53,1,0
318,25,0,0.5683,8,3058.67,1,0
485,0,1,0.1257,2,5314.4,0,1
1396,15,0,0.0787,4,1880.21,0,0
497,30,1,0.3315,1,69161.36,0,0
339,28,2,0.2451,3,23597.39,0,0
50,0,0,0.193,4,155054.94,0,0
289,0,3,0.142,4,9155.63,1,0
190,21,1,0.3188,2,5336.31,1,0
252,19,2,0.0765,5,2886.37,1,1
227,26,3,0.3088,6,14046.88,1,0
481,23,0,0.1852,8,4735.25,0,0
284,34,2,0.3756,4,2561.13,0,1
154,0,3,0.3702,2,39692.88,0,0
601,13,1,0.187,3,8491.51,0,0
110,0,1,0.3192,1,11096.21,1,0
328,24,2,0.3139,6,10554.41,3,0
290,0,1,0.3463,4,13299.24,0,0
417,0,1,0.4679,4,994.21,2,0
694,0,0,0.3102,7,2035.33,0,0
1534,30,1,0.209,3,73920.77,0,0
339,22,3,0.5389,3,7661.27,1,1
187,0,0,0.3604,4,13295.23,0,0
173,19,0,0.2857,3,21089.08,1,0
172,0,0,0.2912,2,5166.89,0,0
406,0,2,0.3828,5,2245.63,1,0
38,23,1,0.3377,1,1572.58,3,1
104,0,1,0.2997,5,2416.82,0,0
406,35,0,0.2145,3,3546.84,0,0
621,23,0,0.525,1,3248.41,2,0
624,0,1,0.2806,2,1726.82,0,1
351,25,1,0.2308,1,24460.94,0,0
568,23,0,0.3594,3,47493.08,0,0
702,19,2,0.0636,5,2639.53,0,0
237,26,1,0.2704,10,1038.88,0,0
655,0,1,0.3509,0,8702.7,1,0
73,0,1,0.086,3,49866.27,0,0
101,26,2,0.429,3,1641.92,0,0
248,18,1,0.3034,2,1697.07,1,1
64,23,1,0.1051,1,472.78,0,0
487,26,3,0.1143,1,11047.35,0,0
210,21,1,0.1169,5,2440.2,1,0
292,0,0,0.4629,3,23298.99,2,0
301,24,3,0.1241,1,19340.96,0,0
243,26,0,0.3587,5,48717.06,1,0
171,19,0,0.3332,2,30206.57,0,0
470,0,1,0.1318,3,1210.66,2,0
206,22,0,0.4477,6,5797.88,0,0
298,28,0,0.238,6,31798.2,0,0
420,33,1,0.5879,2,1568.65,0,1
699,28,2,0.28,2,5147.88,0,0
662,31,3,0.3373,3,8808.19,1,0
221,26,0,0.2503,1,7632.31,0,1
164,34,0,0.4901,1,11554.76,2,0
795,0,3,0.047,5,3584.91,2,0
205,20,2,0.2585,4,2633.88,1,0
457,0,0,0.4599,2,13921.19,0,0
60,22,1,0.1386,3,6538.41,2,1
36,25,1,0.4018,3,102399.25,1,0
339,29,1,0.4973,0,2137.87,2,0
268,18,3,0.5104,3,7556.38,1,0
542,22,2,0.0239,2,1652.74,1,0
173,15,1,0.1508,4,12573.22,0,0
398,22,1,0.0905,2,6316.0,1,0
522,28,2,0.1101,2,15205.56,1,0
179,0,0,0.2055,4,3439.16,0,0
248,23,0,0.1103,7,891.51,0,0
121,29,0,0.376,1,37488.79,1,1
555,0,0,0.4527,4,23847.98,1,0
475,28,1,0.3884,4,25126.35,1,0
500,16,3,0.2257,5,23548.74,0,0
267,26,1,0.2718,4,9130.39,0,0
469,26,0,0.4581,3,16878.49,0,0
286,24,0,0.2905,1,2730.23,0,0
886,23,0,0.2307,4,4913.14,1,0
319,25,3,0.1346,4,31645.35,2,0
636,0,4,0.308,1,92568.99,1,0
268,30,1,0.2629,4,12015.1,1,0
765,0,0,0.155,1,153.21,2,0
163,0,3,0.1906,3,12411.24,1,0
434,28,0,0.6421,5,44468.04,1,0
192,0,0,0.2556,2,5627.21,0,0
385,32,4,0.3425,2,2429.04,0,0
206,24,1,0.1118,3,25671.23,1,0
318,0,0,0.1356,6,5295.27,0,0
231,22,1,0.365,6,5250.02,0,0
509,30,2,0.1765,3,1092.53,0,0
447,25,2,0.2556,1,1118.95,0,0
186,28,2,0.0048,2,22096.55,2,0
182,31,0,0.4382,3,1837.8,0,0
151,0,0,0.1527,2,67677.46,4,1
126,0,0,0.383,2,88698.93,2,0
533,21,1,0.0644,1,2315.79,0,0
144,0,2,0.2042,3,3538.43,0,0
409,26,1,0.153,0,18883.16,1,0
215,26,1,0.1729,1,50638.38,2,0
624,23,0,0.2527,4,9923.75,1,0
1028,27,4,0.1373,1,3709.18,4,0
8,25,0,0.074,2,5096.05,0,0
162,0,3,0.5188,6,9270.14,1,0
212,24,1,0.1653,6,4250.47,0,0
274,24,1,0.4009,6,35016.28,0,0
261,27,1,0.2302,2,3524.3,0,0
100,22,2,0.3029,2,14058.26,1,0
1042,18,1,0.1296,2,20216.7,1,0
269,0,0,0.7212,2,8199.69,0,0
446,29,3,0.1741,2,6176.73,2,0
455,32,1,0.2523,2,7871.34,2,0
79,0,1,0.3331,4,2848.36,1,0
241,19,2,0.2899,1,20533.18,0,1
533,0,2,0.3777,2,6926.87,0,0
798,0,2,0.0232,3,5990.73,0,0
245,0,2,0.3641,2,2176.56,0,0
95,19,0,0.3855,3,83916.24,1,0
198,0,2,0.2507,4,22666.79,1,0
237,0,2,0.3023,6,1405.18,1,0
230,28,0,0.1963,2,15967.39,1,1
152,31,1,0.1151,8,3900.55,1,0
85,0,1,0.3716,2,2722.92,3,0
120,0,0,0.4566,1,3366.82,0,0
199,26,1,0.1967,4,15101.73,1,0
527,27,2,0.3288,2,6816.98,2,0
670,24,0,0.1982,3,7625.63,0,0
344,0,0,0.2844,8,11387.39,0,0
123,24,1,0.4611,3,25002.11,0,0
209,26,0,0.1443,0,129850.52,2,0
38,0,0,0.2049,5,5907.14,0,0
808,0,1,0.4874,3,4866.66,4,0
183,17,1,0.1946,2,9202.76,0,0
420,28,2,0.1655,5,18882.66,1,0
638,0,1,0.1586,1,30231.99,0,1
958,23,2,0.563,4,2454.18,0,0
567,26,2,0.2903,2,148741.89,0,0
229,29,1,0.2012,4,1970.52,2,1
460,0,0,0.0714,2,23610.2,2,0
935,26,1,0.2498,3,19963.31,1,0
182,29,2,0.4386,4,1507.46,2,0
81,23,2,0.1105,2,11195.82,0,1
153,21,2,0.4116,0,996.8,3,1
439,22,2,0.3481,2,2995.24,1,1
234,29,2,0.0607,4,7477.23,2,1
296,28,2,0.1496,1,9603.59,0,1
492,23,1,0.5145,6,36100.4,3,0
150,34,0,0.2355,1,3530.14,2,0
285,16,1,0.0828,2,12538.83,2,0
206,32,4,0.0965,4,24611.62,2,1
910,25,1,0.4545,4,7557.4,0,0
555,0,0,0.6913,1,8050.63,0,0
235,0,0,0.1525,3,1410.29,1,0
225,15,2,0.0549,3,1162.84,1,0
979,16,3,0.3196,2,2952.88,1,0
927,20,1,0.1222,3,43060.5,0,0
437,24,2,0.3425,0,43262.54,0,0
306,22,1,0.2634,3,36243.52,0,0
102,0,1,0.073,1,12649.98,3,1
154,0,3,0.2059,3,15161.05,2,0
94,0,3,0.2062,5,4949.06,0,0
656,0,0,0.2354,6,5182.2,2,0
103,16,0,0.1999,3,707.7,1,0
222,24,0,0.302,1,10419.0,1,1
48,0,1,0.3435,3,14262.77,1,0
73,15,2,0.4579,5,3866.48,0,0
508,30,0,0.3575,0,24223.19,0,1
390,22,1,0.4188,6,35395.89,1,0
315,21,1,0.1843,2,2105.6,2,1
226,0,0,0.0752,4,129575.47,1,0
63,21,0,0.6257,7,15575.06,0,0
202,0,3,0.2292,5,52129.3,0,0
272,0,0,0.104,3,3548.44,1,0
484,0,1,0.1272,3,46214.98,2,0
631,27,1,0.1074,1,17931.45,1,1
519,0,1,0.2667,2,5698.94,0,0
388,27,1,0.2118,6,2164.75,1,0
311,0,0,0.4224,2,8202.0,2,0
361,0,0,0.4726,2,20638.85,1,0
191,26,0,0.3475,3,8886.41,0,0
332,22,3,0.4801,4,9011.82,2,1
271,0,2,0.3721,1,4514.26,3,1
1241,22,0,0.2468,5,1656.28,1,1
368,0,1,0.1372,4,10025.73,2,0
35,38,0,0.2665,0,2654.88,2,0
216,0,1,0.329,2,25369.09,1,0
248,23,1,0.3805,1,22208.19,0,1
568,21,2,0.0928,2,60075.34,1,1
402,0,0,0.1871,2,5152.23,1,1
388,0,2,0.2149,1,7699.75,1,1
749,26,1,0.3127,5,1385.47,1,1
929,24,0,0.186,3,4163.27,1,0
507,13,1,0.5159,4,8047.5,0,0
230,24,2,0.2734,3,8899.73,2,0
235,0,0,0.3951,4,5134.65,0,0
686,30,2,0.5245,1,3821.86,0,0
235,0,0,0.6161,1,10853.86,0,0
295,32,2,0.4821,3,5661.66,2,0
212,0,1,0.1642,4,39057.03,0,0
121,22,0,0.3894,2,10970.09,0,0
1179,0,0,0.4627,2,4270.77,0,0
297,24,1,0.4532,6,29737.85,0,0
821,23,1,0.2654,5,2422.48,0,0
237,24,2,0.2676,3,5066.13,0,1
183,23,0,0.3158,3,2303.37,0,1
478,28,0,0.2647,5,5973.3,0,0
630,16,1,0.8778,7,42099.82,0,0
657,0,1,0.1255,5,10147.33,2,0
269,20,2,0.2688,0,1018.79,0,0
513,31,1,0.209,4,5115.1,0,0
200,30,1,0.2767,2,11160.05,1,0
329,18,4,0.1921,5,11484.17,0,0
249,24,1,0.3507,2,6572.96,1,0
220,24,1,0.107,4,20394.17,1,1
339,23,0,0.3663,5,16365.57,1,0
118,19,0,0.1833,3,6754.29,2,1
595,20,2,0.5202,3,10773.15,0,1
221,24,0,0.1199,0,6845.14,1,1
576,33,1,0.1888,3,8668.03,1,0
142,18,0,0.2543,2,10186.89,0,0
220,20,3,0.6644,0,27427.22,1,0
118,21,3,0.3228,4,14284.21,3,0
114,31,0,0.5815,1,8134.63,1,1
159,23,1,0.4066,3,4986.44,3,0
144,24,0,0.2972,1,17957.39,0,0
119,25,0,0.1646,2,11860.16,0,0
312,30,1,0.2276,4,7221.16,1,0
471,0,1,0.3242,4,5622.7,0,0
489,26,4,0.2705,2,8767.06,0,0
58,24,0,0.2692,3,3638.02,0,0
248,25,0,0.4312,3,1435.63,0,0
229,28,1,0.2664,1,53549.95,0,0
758,0,2,0.1404,1,55397.55,0,0
255,0,3,0.176,2,9710.1,2,0
293,23,0,0.3228,4,15482.93,1,0
83,31,1,0.0576,4,6270.18,0,0
156,21,2,0.4143,5,15184.23,2,1
77,0,0,0.0549,3,9412.7,1,0
327,29,0,0.3997,1,10439.98,0,0
774,27,1,0.1213,3,2548.49,0,0
160,18,0,0.5113,6,70560.38,1,0
257,0,1,0.3842,3,2196.33,0,0
145,26,1,0.1475,4,22811.1,0,0
187,21,1,0.5063,4,3187.8,0,0
332,25,1,0.4658,4,784.44,1,0
1022,30,2,0.7473,6,25910.27,1,0
749,28,2,0.178,1,10210.96,0,0
898,26,0,0.2261,6,1631.5,1,0
579,23,2,0.3215,5,18615.74,1,0
254,26,0,0.058,4,5459.35,0,0
228,18,0,0.3655,3,74906.01,1,0
161,19,1,0.227,7,1555.68,0,1
251,31,3,0.5508,3,3950.82,0,0
782,27,1,0.3155,6,22602.7,0,0
776,22,0,0.0972,4,5057.96,1,0
1273,21,1,0.4051,5,3167.88,0,0
351,29,0,0.0466,6,11090.56,0,0
102,0,3,0.2568,4,31573.29,0,0
449,19,2,0.1326,7,7932.77,2,1
1029,29,1,0.3078,2,6531.14,1,0
851,24,2,0.1572,4,3396.03,1,0
207,26,1,0.6169,7,4909.54,0,0
111,0,4,0.0661,2,2212.69,0,0
108,22,0,0.2682,1,36563.76,2,0
170,31,2,0.2723,2,19719.88,0,0
193,20,1,0.3482,3,1796.17,1,1
240,0,0,0.2267,1,4244.79,0,0
492,0,3,0.3839,6,20657.34,0,0
233,23,1,0.2191,6,18410.09,0,0
318,24,1,0.3685,5,7468.95,1,0
72,26,1,0.6621,1,6222.64,0,0
161,0,0,0.4702,2,8356.83,2,1
155,23,1,0.2107,3,4911.43,1,0
60,0,1,0.112,1,30519.08,0,0
228,20,1,0.8488,2,19466.02,1,0
73,0,2,0.401,3,11854.31,0,0
216,23,3,0.1635,5,2265.49,0,1
336,0,3,0.4435,0,4017.81,3,1
791,21,0,0.7071,3,3955.22,0,0
148,21,2,0.3625,7,5412.17,1,0
329,33,2,0.218,3,10375.21,2,1
180,0,1,0.2005,3,55646.63,1,0
68,20,2,0.5863,1,10333.97,0,1
797,29,1,0.1109,3,1602.39,0,0
348,0,1,0.1722,4,18929.85,2,0
433,0,0,0.4602,2,1658.63,0,0
884,24,1,0.3498,4,14420.13,2,0
215,29,0,0.4138,3,4947.11,1,0
97,27,1,0.3014,4,16621.77,0,0
146,0,0,0.5235,4,15710.51,0,0
88,25,1,0.2283,3,10239.67,0,0
654,33,1,0.2909,2,2385.43,1,0
1055,15,1,0.3555,2,3948.91,0,0
333,27,1,0.2539,2,15382.16,0,0
502,29,0,0.3251,2,10329.85,0,0
596,19,1,0.4485,5,74014.53,0,0
923,32,3,0.2004,2,9827.08,1,0
1027,0,1,0.671,1,21130.25,0,0
45,33,2,0.475,4,5135.66,1,1
185,23,2,0.2865,2,2970.66,0,0
306,33,2,0.604,6,32782.19,0,0
166,22,0,0.7331,0,3489.18,1,0
244,24,0,0.1336,2,1485.49,1,0
413,0,2,0.5786,0,1649.94,1,0
405,23,2,0.0515,2,12629.36,1,0
583,14,1,0.2358,1,3637.96,0,0
311,18,0,0.2929,4,1323.26,0,0
20,30,0,0.5239,2,81547.0,1,0
228,0,2,0.0685,3,589.68,0,0
385,0,1,0.2759,4,4953.26,0,0
612,0,0,0.5495,2,56759.21,1,0
552,34,3,0.3051,4,8701.62,0,0
280,22,0,0.0631,3,155569.86,1,1
175,19,1,0.2219,1,20733.85,1,1
290,24,0,0.5168,3,1969.15,1,0
54,30,2,0.2677,4,19932.19,2,1
190,21,1,0.2524,1,4107.42,3,0
690,28,1,0.4973,3,5974.81,3,0
289,26,3,0.459,6,2427.63,1,0
397,0,2,0.1575,5,3698.61,0,0
84,31,0,0.1846,6,19340.95,1,0
609,18,2,0.1185,5,2729.03,0,0
269,20,2,0.3803,4,794.69,2,0
387,29,2,0.1865,2,13254.9,1,0
450,0,2,0.0303,2,6038.99,1,0
593,22,1,0.0339,2,24430.83,1,0
345,0,2,0.4888,2,3228.1,2,0
274,25,0,0.2932,1,27623.55,3,0
104,0,1,0.158,5,19103.24,1,0
77,18,4,0.2616,5,15052.24,2,1
340,19,2,0.4211,1,1603.81,2,0
389,0,0,0.2308,1,7543.66,0,0
436,32,0,0.4418,3,23941.09,1,0
149,0,4,0.3793,6,4170.61,1,0
191,33,2,0.3427,2,653.51,1,0
335,32,1,0.2535,3,3595.95,0,1
211,26,0,0.1668,3,2597.1,1,0
1341,15,0,0.1825,7,3911.03,0,0
188,37,0,0.3362,3,1430.99,1,0
408,30,3,0.6918,3,20520.35,0,1
541,21,1,0.4289,2,16812.63,1,0
564,32,1,0.2892,1,2725.03,2,0
208,22,4,0.4296,0,4818.65,1,1
451,0,1,0.3732,4,2841.86,2,0
412,0,1,0.1063,3,14523.96,0,0
465,28,4,0.1509,2,2434.33,0,1
332,31,0,0.0375,2,2901.36,2,0
544,0,1,0.4571,4,9135.57,2,0
362,24,2,0.211,2,2930.22,1,0
93,28,0,0.2465,4,60595.07,2,0
354,24,0,0.1905,2,3415.64,0,0
385,27,1,0.2301,3,19517.82,0,0
518,24,1,0.3066,6,23365.23,2,0
340,34,2,0.2838,5,1503.64,1,1
938,0,1,0.2311,2,5910.45,1,0
281,0,0,0.2994,5,2849.8,1,0
200,0,1,0.1333,6,24007.75,0,0
751,27,3,0.0491,1,7386.66,1,0
275,30,2,0.2397,3,23586.82,0,0
317,21,4,0.2004,4,57420.11,1,0
385,0,3,0.1601,3,64308.72,1,0
362,24,1,0.1528,2,2235.88,0,0
463,26,0,0.1377,2,1967.83,0,0
497,31,3,0.2738,3,1964.07,0,0
185,31,2,0.3788,2,31630.77,2,0
113,23,3,0.4816,1,19976.36,0,0
126,26,0,0.4194,4,18312.49,0,0
696,21,1,0.2383,3,15656.93,0,0
258,0,2,0.1663,3,4956.93,0,0
538,21,0,0.1129,1,9022.66,0,0
506,22,2,0.2679,3,12124.82,1,0
317,20,3,0.2952,4,9277.4,0,0
147,24,1,0.3971,3,3726.69,2,0
515,0,2,0.2243,1,55918.81,0,0
309,19,1,0.4463,4,1919.28,3,1
106,17,1,0.1319,4,4903.98,0,0
213,22,1,0.3944,6,46813.17,1,0
70,26,2,0.2055,5,24719.38,2,0
221,30,1,0.3613,2,1766.08,0,0
329,29,0,0.0927,1,584.07,2,0
285,16,0,0.5181,3,2354.21,2,0
259,22,0,0.5843,2,9349.62,0,0
327,26,2,0.3685,3,8718.47,2,0
443,0,1,0.3904,5,7785.38,0,0
567,21,3,0.0778,4,16165.42,0,0
620,26,1,0.4297,1,8369.26,0,0
168,19,1,0.0846,4,25449.19,0,0
662,28,2,0.1481,2,20111.64,1,0
309,31,2,0.3351,1,607.99,0,0
237,26,0,0.3944,3,9007.54,1,1
130,0,1,0.4756,4,6263.55,0,0
422,30,1,0.2007,3,11258.67,1,1
410,0,0,0.096,5,6066.75,0,0
197,25,2,0.2105,5,1171.56,0,0
202,24,0,0.3023,3,14040.55,1,1
277,0,0,0.1142,1,18657.08,1,0
234,22,0,0.453,2,884.8,2,1
161,24,0,0.1392,3,64421.1,1,0
117,26,2,0.3515,4,25018.09,0,1
667,18,0,0.5869,2,2755.8,0,0
212,18,0,0.3661,3,2167.99,1,1
408,27,1,0.4232,4,10327.55,0,0
467,21,1,0.1281,5,9462.65,4,0
423,20,1,0.2659,7,17048.01,0,0
484,28,1,0.2267,4,14615.8,0,0
420,24,1,0.6361,5,16379.58,3,0
182,16,2,0.3463,3,2136.59,2,1
244,25,2,0.2247,2,6848.43,2,0
655,20,2,0.0765,1,12234.61,0,0
207,27,1,0.4567,4,6098.79,3,0
310,18,2,0.2106,6,17611.27,0,0
444,18,1,0.3434,4,29509.81,0,0
818,25,3,0.5881,2,2996.91,0,0
616,28,2,0.2332,3,7768.16,0,0
142,15,3,0.3212,6,4295.93,0,0
399,17,1,0.4136,2,4869.0,2,0
367,32,2,0.0717,4,1128.22,0,1
246,23,0,0.0805,5,13303.61,0,0
316,27,0,0.1403,4,252588.19,0,0
181,22,0,0.2986,3,13380.35,1,0
273,36,1,0.1922,2,126353.3,0,0
209,28,0,0.0648,3,38154.09,1,0
334,0,1,0.3763,3,3285.02,0,0
239,0,1,0.2922,6,13481.95,3,0
860,30,1,0.3906,0,20794.83,0,0
342,19,3,0.3567,5,19530.68,0,0
296,0,0,0.1063,4,3410.71,0,0
262,33,3,0.162,1,10434.67,3,1
240,17,4,0.2745,2,60273.85,1,0
106,16,0,0.3077,4,1254.78,1,1
537,21,2,0.293,1,28025.78,0,0
751,25,0,0.0939,3,33439.9,2,0
206,25,1,0.3176,2,1036.47,0,0
653,33,2,0.1238,0,3813.54,1,0
1332,31,1,0.3528,4,5814.51,1,0
1031,0,2,0.2536,1,23183.0,1,0
729,27,0,0.1107,3,8175.25,1,0
119,28,1,0.1197,2,4183.47,0,1
118,0,1,0.3807,3,8911.71,3,0
483,26,0,0.4402,3,13638.35,0,0
312,0,0,0.242,3,6678.29,2,0
42,28,2,0.2984,3,56995.89,0,0
225,31,1,0.1583,2,8439.9,1,0
468,26,3,0.3224,3,19714.85,3,0
276,26,2,0.7245,4,2277.64,1,1
313,22,1,0.3439,2,12529.13,0,1
118,23,0,0.4651,4,4410.23,0,0
223,0,2,0.0958,3,4418.77,1,0
484,22,2,0.274,0,51521.64,1,0
215,17,3,0.1146,4,3676.95,0,1
688,0,1,0.0698,6,4376.09,1,0
318,0,1,0.1587,1,1017.6,0,0
420,29,1,0.5038,3,2801.66,1,0
477,0,1,0.209,5,1057.38,0,0
464,21,0,0.1754,0,33328.6,0,0
138,0,1,0.2298,3,12601.77,1,0
160,33,1,0.2681,0,21315.42,1,0
41,19,5,0.1971,0,14154.38,1,1
244,25,0,0.2635,2,2562.69,0,0
150,27,2,0.5301,2,21596.97,1,1
210,0,2,0.3846,4,6429.75,0,0
263,22,2,0.3258,4,16257.47,0,0
349,34,1,0.7609,3,305.68,0,0
279,25,2,0.2479,6,1934.17,1,0
275,25,2,0.3484,3,3477.41,1,1
397,0,0,0.4528,5,11698.8,3,0
303,23,1,0.5206,1,1224.11,0,0
564,34,0,0.4153,3,124068.36,1,0
304,0,3,0.3022,4,36874.05,0,0
822,24,0,0.3533,2,38634.86,0,0
134,0,2,0.3153,2,45466.07,0,0
240,25,0,0.1001,4,15582.19,0,1
183,24,1,0.2338,0,2092.52,2,1
359,28,1,0.5296,3,14048.25,1,0
134,0,3,0.4927,1,4488.25,1,0
85,0,1,0.3195,3,6134.73,1,0
156,30,0,0.5027,2,22617.66,0,1
91,0,2,0.2486,3,4122.1,1,0
266,21,0,0.163,3,3870.82,0,0
349,31,1,0.2238,2,25673.27,0,0
73,27,2,0.4627,5,3033.21,1,0
229,29,3,0.243,6,5590.16,1,0
615,0,2,0.3971,0,7325.05,0,0
736,0,0,0.2294,0,16268.71,2,0
511,22,0,0.0527,1,19490.1,0,0
24,30,1,0.061,6,3650.78,0,1
326,18,1,0.0235,4,1088.16,0,1
663,28,2,0.3824,4,37625.79,2,0
211,15,2,0.1366,3,544.25,0,0
108,22,1,0.1336,4,13194.34,0,0
630,16,1,0.6347,1,7656.93,0,0
693,28,4,0.2466,2,11091.75,1,0
301,29,3,0.1672,5,11734.74,2,1
109,23,0,0.1487,1,6091.54,0,0
64,17,4,0.4558,6,7330.14,0,1
385,25,1,0.1691,4,12088.77,1,0
185,0,0,0.3136,7,11162.27,1,0
287,21,1,0.298,4,288.25,0,0
265,19,1,0.436,2,7459.67,2,0
149,29,3,0.2654,5,21159.82,2,1
61,0,3,0.2497,3,3406.74,2,0
216,27,1,0.205,2,14117.27,0,0
335,23,0,0.1012,4,27588.9,0,0
347,21,0,0.3154,5,9064.25,0,0
175,27,1,0.1853,1,9402.58,3,1
683,18,1,0.6471,4,1590.83,1,0
119,24,1,0.3303,1,7246.34,0,0
583,31,4,0.5759,3,14724.27,0,0
328,31,0,0.251,4,4796.56,3,0
217,16,2,0.2768,6,5098.79,3,1
421,24,0,0.2005,4,15106.77,0,0
253,0,2,0.6436,6,12418.4,3,0
84,32,3,0.2963,5,14176.83,0,0
111,27,1,0.1326,6,1231.92,0,0
241,36,1,0.3441,4,13458.56,2,0
195,28,0,0.2993,2,1185.37,1,1
574,30,0,0.1149,1,5867.66,1,0
188,24,1,0.4774,3,83022.62,2,0
179,27,0,0.1946,2,15998.51,1,0
160,30,1,0.3822,3,11991.45,3,1
149,20,0,0.3016,3,2968.61,0,0
153,28,3,0.1558,1,51581.37,1,0
97,13,1,0.3509,1,11763.99,0,0
338,24,3,0.549,3,500.82,1,0
270,0,0,0.5132,4,3584.4,1,0
261,31,2,0.3936,4,11253.64,0,1
68,36,1,0.1526,1,6182.1,1,0
396,19,1,0.4025,2,29713.56,0,0
424,0,0,0.5573,4,2091.08,0,0
796,35,1,0.1955,3,9984.8,1,0
408,30,1,0.2032,4,3813.63,0,0
902,29,2,0.4621,1,9789.96,1,0
172,26,1,0.2475,3,4188.53,0,0
824,21,1,0.2291,3,8700.25,2,0
418,0,1,0.3739,3,49595.91,1,0
382,21,0,0.3524,2,1217.03,3,0
256,16,1,0.1357,3,95850.19,0,0
217,0,3,0.2863,1,526534.53,0,0
183,0,2,0.2259,2,4433.83,0,0
843,0,1,0.197,3,43394.49,0,0
250,0,1,0.2518,3,23769.39,0,0
423,17,4,0.3495,6,20402.03,2,0
488,34,1,0.1806,2,3249.67,1,0
484,31,1,0.1625,5,2605.52,1,0
339,26,2,0.055,3,4567.03,0,0
814,25,1,0.5505,2,4861.9,0,0
400,21,1,0.5591,1,1852.61,0,0
179,19,3,0.3339,3,3149.33,1,1
225,25,0,0.7379,2,27119.04,1,1
72,21,1,0.3158,0,51714.3,0,0
366,31,0,0.0369,5,2726.42,1,0
448,23,2,0.3479,4,151588.39,1,0
475,30,3,0.2597,5,1447.35,2,1
418,26,3,0.173,1,1954.33,1,1
257,26,2,0.4612,0,841.45,1,0
294,0,2,0.146,7,926.97,1,0
295,18,0,0.3204,1,31870.07,1,0
575,26,0,0.1,2,4549.19,1,1
46,29,1,0.2364,6,7657.53,1,1
205,26,1,0.4949,5,5234.1,0,0
126,0,0,0.4428,3,1615.61,0,0
1033,16,2,0.2545,1,951.89,0,0
652,28,0,0.1013,3,522.28,2,0
212,18,0,0.6512,2,5169.73,2,0
87,20,1,0.1618,0,11843.84,0,0
112,0,2,0.2437,5,2244.28,1,0
570,0,1,0.2207,2,453.91,1,0
70,31,0,0.1842,12,20764.62,0,0
298,0,1,0.2428,2,24394.8,0,1
509,19,1,0.2302,1,1244.21,2,0
102,19,1,0.493,2,1586.87,0,1
296,35,3,0.3084,7,17020.66,0,0
215,22,2,0.294,4,652.0,2,1
193,0,2,0.3389,1,1280.49,1,0
168,22,2,0.3575,5,38568.92,2,0
537,29,2,0.478,1,3540.7,3,0
745,0,2,0.0662,8,7029.32,0,0
242,29,0,0.1134,3,1621.5,0,0
383,27,2,0.0184,2,26567.46,0,0
301,0,1,0.0725,5,6056.42,0,0
53,0,1,0.3878,1,22616.28,0,0
234,23,1,0.1445,6,3529.65,1,1
43,23,2,0.1404,3,1676.2,2,1
201,33,1,0.2094,2,5728.63,0,1
289,20,2,0.3855,2,2388.26,2,1
481,21,1,0.2417,5,3528.31,0,0
359,0,0,0.2551,4,2367.86,1,0
547,23,2,0.2915,0,1429.66,0,0
146,21,1,0.5006,2,16672.25,0,0
684,24,0,0.3682,3,11600.26,1,0
746,21,2,0.1114,2,1962.52,1,0
40,34,5,0.4008,7,55752.09,1,1
66,0,2,0.3516,5,2693.19,1,0
284,20,0,0.4741,5,18003.9,2,0
189,0,0,0.2394,5,281.77,1,0
213,31,2,0.1665,7,4609.12,0,0
356,0,2,0.3727,3,704.22,0,0
562,21,1,0.247,7,2311.26,0,0
139,0,0,0.2477,2,10731.34,1,0
625,24,2,0.3165,4,9339.42,0,0
